,ts_code,symbol,name,area,industry,fullname,list_status
326,000812.SZ,000812,陕西金叶,陕西,广告包装,陕西金叶科教集团股份有限公司,L
327,000813.SZ,000813,德展健康,新疆,化学制药,德展大健康股份有限公司,L
328,000815.SZ,000815,美利云,宁夏,造纸,中冶美利云产业投资股份有限公司,L
329,000816.SZ,000816,*ST慧业,江苏,农用机械,江苏农华智慧农业科技股份有限公司,L
330,000818.SZ,000818,航锦科技,辽宁,化工原料,航锦科技股份有限公司,L
331,000819.SZ,000819,岳阳兴长,湖南,石油加工,岳阳兴长石化股份有限公司,L
332,000820.SZ,000820,*ST节能,辽宁,环境保护,神雾节能股份有限公司,L
333,000821.SZ,000821,京山轻机,湖北,轻工机械,湖北京山轻工机械股份有限公司,L
334,000822.SZ,000822,山东海化,山东,化工原料,山东海化股份有限公司,L
335,000823.SZ,000823,超声电子,广东,元器件,广东汕头超声电子股份有限公司,L
336,000825.SZ,000825,太钢不锈,山西,特种钢,山西太钢不锈钢股份有限公司,L
337,000826.SZ,000826,启迪桑德,湖北,环境保护,启迪桑德环境资源股份有限公司,L
338,000828.SZ,000828,东莞控股,广东,路桥,东莞发展控股股份有限公司,L
339,000829.SZ,000829,天音控股,江西,其他商业,天音通信控股股份有限公司,L
340,000830.SZ,000830,鲁西化工,山东,农药化肥,鲁西化工集团股份有限公司,L
341,000831.SZ,000831,五矿稀土,山西,小金属,五矿稀土股份有限公司,L
342,000833.SZ,000833,粤桂股份,广西,造纸,广西粤桂广业控股股份有限公司,L
343,000835.SZ,000835,长城动漫,四川,影视音像,长城国际动漫游戏股份有限公司,L
344,000836.SZ,000836,富通鑫茂,天津,通信设备,天津富通鑫茂科技股份有限公司,L
345,000837.SZ,000837,秦川机床,陕西,机床制造,秦川机床工具集团股份公司,L
346,000838.SZ,000838,财信发展,重庆,区域地产,财信国兴地产发展股份有限公司,L
347,000839.SZ,000839,中信国安,北京,综合类,中信国安信息产业股份有限公司,L
348,000848.SZ,000848,承德露露,河北,软饮料,河北承德露露股份有限公司,L
349,000850.SZ,000850,华茂股份,安徽,纺织,安徽华茂纺织股份有限公司,L
350,000851.SZ,000851,高鸿股份,贵州,软件服务,大唐高鸿数据网络技术股份有限公司,L
351,000852.SZ,000852,石化机械,湖北,化工机械,中石化石油机械股份有限公司,L
352,000856.SZ,000856,冀东装备,河北,机械基件,唐山冀东装备工程股份有限公司,L
353,000858.SZ,000858,五粮液,四川,白酒,宜宾五粮液股份有限公司,L
354,000859.SZ,000859,国风塑业,安徽,塑料,安徽国风塑业股份有限公司,L
355,000860.SZ,000860,顺鑫农业,北京,白酒,北京顺鑫农业股份有限公司,L
356,000861.SZ,000861,海印股份,广东,房产服务,广东海印集团股份有限公司,L
357,000862.SZ,000862,银星能源,宁夏,新型电力,宁夏银星能源股份有限公司,L
358,000863.SZ,000863,三湘印象,上海,区域地产,三湘印象股份有限公司,L
359,000868.SZ,000868,*ST安凯,安徽,汽车整车,安徽安凯汽车股份有限公司,L
360,000869.SZ,000869,张裕A,山东,红黄药酒,烟台张裕葡萄酿酒股份有限公司,L
361,000875.SZ,000875,吉电股份,吉林,火力发电,吉林电力股份有限公司,L
362,000876.SZ,000876,新希望,四川,饲料,新希望六和股份有限公司,L
363,000877.SZ,000877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,L
364,000878.SZ,000878,云南铜业,云南,铜,云南铜业股份有限公司,L
365,000880.SZ,000880,潍柴重机,山东,机械基件,潍柴重机股份有限公司,L
366,000881.SZ,000881,中广核技,辽宁,综合类,中广核核技术发展股份有限公司,L
367,000882.SZ,000882,华联股份,北京,百货,北京华联商厦股份有限公司,L
368,000883.SZ,000883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,L
369,000885.SZ,000885,城发环境,河南,公路,河南城发环境股份有限公司,L
370,000886.SZ,000886,海南高速,海南,路桥,海南高速公路股份有限公司,L
371,000887.SZ,000887,中鼎股份,安徽,橡胶,安徽中鼎密封件股份有限公司,L
372,000888.SZ,000888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,L
373,000889.SZ,000889,中嘉博创,河北,通信设备,中嘉博创信息技术股份有限公司,L
374,000890.SZ,000890,法尔胜,江苏,多元金融,江苏法尔胜股份有限公司,L
375,000892.SZ,000892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,L
376,000893.SZ,000893,*ST东凌,广东,食品,广州东凌国际投资股份有限公司,L
377,000895.SZ,000895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,L
378,000897.SZ,000897,*ST津滨,天津,区域地产,天津津滨发展股份有限公司,L
379,000898.SZ,000898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,L
380,000899.SZ,000899,赣能股份,江西,火力发电,江西赣能股份有限公司,L
381,000900.SZ,000900,现代投资,湖南,路桥,现代投资股份有限公司,L
382,000901.SZ,000901,航天科技,黑龙江,航空,航天科技控股集团股份有限公司,L
383,000902.SZ,000902,新洋丰,湖北,农药化肥,湖北新洋丰肥业股份有限公司,L
384,000903.SZ,000903,云内动力,云南,机械基件,昆明云内动力股份有限公司,L
385,000905.SZ,000905,厦门港务,福建,港口,厦门港务发展股份有限公司,L
386,000906.SZ,000906,浙商中拓,浙江,批发业,浙商中拓集团股份有限公司,L
387,000908.SZ,000908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,L
388,000909.SZ,000909,数源科技,浙江,综合类,数源科技股份有限公司,L
389,000910.SZ,000910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,L
390,000911.SZ,000911,*ST南糖,广西,食品,南宁糖业股份有限公司,L
391,000912.SZ,000912,泸天化,四川,农药化肥,四川泸天化股份有限公司,L
392,000913.SZ,000913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,L
393,000915.SZ,000915,山大华特,山东,化学制药,山东山大华特科技股份有限公司,L
394,000917.SZ,000917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,L
395,000918.SZ,000918,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,L
396,000919.SZ,000919,金陵药业,江苏,化学制药,金陵药业股份有限公司,L
397,000920.SZ,000920,南方汇通,贵州,环境保护,南方汇通股份有限公司,L
398,000921.SZ,000921,海信家电,广东,家用电器,海信家电集团股份有限公司,L
399,000922.SZ,000922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,L
400,000923.SZ,000923,河北宣工,河北,铜,河北宣化工程机械股份有限公司,L
401,000925.SZ,000925,众合科技,浙江,专用机械,浙江众合科技股份有限公司,L
402,000926.SZ,000926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,L
403,000927.SZ,000927,一汽夏利,天津,汽车整车,天津一汽夏利汽车股份有限公司,L
404,000928.SZ,000928,中钢国际,吉林,建筑施工,中钢国际工程技术股份有限公司,L
405,000929.SZ,000929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,L
406,000930.SZ,000930,中粮生化,安徽,农业综合,中粮生物化学(安徽)股份有限公司,L
407,000931.SZ,000931,中关村,北京,生物制药,北京中关村科技发展(控股)股份有限公司,L
408,000932.SZ,000932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,L
409,000933.SZ,000933,神火股份,河南,煤炭开采,河南神火煤电股份有限公司,L
410,000935.SZ,000935,四川双马,四川,水泥,四川双马水泥股份有限公司,L
411,000936.SZ,000936,华西股份,江苏,化纤,江苏华西村股份有限公司,L
412,000937.SZ,000937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,L
413,000938.SZ,000938,紫光股份,北京,软件服务,紫光股份有限公司,L
414,000948.SZ,000948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,L
415,000949.SZ,000949,新乡化纤,河南,化纤,新乡化纤股份有限公司,L
416,000950.SZ,000950,重药控股,重庆,医药商业,重药控股股份有限公司,L
417,000951.SZ,000951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,L
418,000952.SZ,000952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,L
419,000953.SZ,000953,*ST河化,广西,农药化肥,广西河池化工股份有限公司,L
420,000955.SZ,000955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,L
421,000957.SZ,000957,中通客车,山东,汽车整车,中通客车控股股份有限公司,L
422,000958.SZ,000958,东方能源,河北,火力发电,国家电投集团东方新能源股份有限公司,L
423,000959.SZ,000959,首钢股份,北京,普钢,北京首钢股份有限公司,L
424,000960.SZ,000960,锡业股份,云南,小金属,云南锡业股份有限公司,L
425,000961.SZ,000961,中南建设,江苏,建筑施工,江苏中南建设集团股份有限公司,L
426,000962.SZ,000962,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,L
427,000963.SZ,000963,华东医药,浙江,化学制药,华东医药股份有限公司,L
428,000965.SZ,000965,天保基建,天津,区域地产,天津天保基建股份有限公司,L
429,000966.SZ,000966,长源电力,湖北,火力发电,国电长源电力股份有限公司,L
430,000967.SZ,000967,盈峰环境,浙江,环境保护,盈峰环境科技集团股份有限公司,L
431,000968.SZ,000968,蓝焰控股,山西,煤炭开采,山西蓝焰控股股份有限公司,L
432,000969.SZ,000969,安泰科技,北京,钢加工,安泰科技股份有限公司,L
433,000970.SZ,000970,中科三环,北京,元器件,北京中科三环高技术股份有限公司,L
434,000971.SZ,000971,*ST高升,湖北,互联网,高升控股股份有限公司,L
435,000972.SZ,000972,ST中基,新疆,食品,中基健康产业股份有限公司,L
436,000973.SZ,000973,佛塑科技,广东,塑料,佛山佛塑科技集团股份有限公司,L
437,000975.SZ,000975,银泰资源,内蒙,铅锌,银泰资源股份有限公司,L
438,000976.SZ,000976,华铁股份,广东,运输设备,广东华铁通达高铁装备股份有限公司,L
439,000977.SZ,000977,浪潮信息,山东,电脑设备,浪潮电子信息产业股份有限公司,L
440,000978.SZ,000978,桂林旅游,广西,旅游景点,桂林旅游股份有限公司,L
441,000980.SZ,000980,众泰汽车,安徽,汽车配件,众泰汽车股份有限公司,L
442,000981.SZ,000981,ST银亿,甘肃,汽车配件,银亿股份有限公司,L
443,000982.SZ,000982,*ST中绒,宁夏,纺织,宁夏中银绒业股份有限公司,L
444,000983.SZ,000983,西山煤电,山西,煤炭开采,山西西山煤电股份有限公司,L
445,000985.SZ,000985,大庆华科,黑龙江,化工原料,大庆华科股份有限公司,L
446,000987.SZ,000987,越秀金控,广东,多元金融,广州越秀金融控股集团股份有限公司,L
447,000988.SZ,000988,华工科技,湖北,电器仪表,华工科技产业股份有限公司,L
448,000989.SZ,000989,九芝堂,湖南,中成药,九芝堂股份有限公司,L
449,000990.SZ,000990,诚志股份,江西,化工原料,诚志股份有限公司,L
450,000993.SZ,000993,闽东电力,福建,水力发电,福建闽东电力股份有限公司,L
451,000996.SZ,000996,中国中期,北京,汽车服务,中国中期投资股份有限公司,L
452,000997.SZ,000997,新大陆,福建,软件服务,新大陆数字技术股份有限公司,L
453,000998.SZ,000998,隆平高科,湖南,种植业,袁隆平农业高科技股份有限公司,L
454,000999.SZ,000999,华润三九,深圳,中成药,华润三九医药股份有限公司,L
455,001696.SZ,001696,宗申动力,重庆,摩托车,重庆宗申动力机械股份有限公司,L
456,001872.SZ,001872,招商港口,深圳,港口,招商局港口集团股份有限公司,L
457,001896.SZ,001896,豫能控股,河南,火力发电,河南豫能控股股份有限公司,L
458,001965.SZ,001965,招商公路,天津,路桥,招商局公路网络科技控股股份有限公司,L
459,001979.SZ,001979,招商蛇口,深圳,全国地产,招商局蛇口工业区控股股份有限公司,L
460,002001.SZ,002001,新和成,浙江,化学制药,浙江新和成股份有限公司,L
461,002002.SZ,002002,鸿达兴业,江苏,化工原料,鸿达兴业股份有限公司,L
462,002003.SZ,002003,伟星股份,浙江,服饰,浙江伟星实业发展股份有限公司,L
463,002004.SZ,002004,华邦健康,重庆,化学制药,华邦生命健康股份有限公司,L
464,002005.SZ,002005,*ST德豪,广东,家用电器,广东德豪润达电气股份有限公司,L
465,002006.SZ,002006,精功科技,浙江,专用机械,浙江精功科技股份有限公司,L
466,002007.SZ,002007,华兰生物,河南,生物制药,华兰生物工程股份有限公司,L
467,002008.SZ,002008,大族激光,深圳,电器仪表,大族激光科技产业集团股份有限公司,L
468,002009.SZ,002009,天奇股份,江苏,工程机械,天奇自动化工程股份有限公司,L
469,002010.SZ,002010,传化智联,浙江,仓储物流,传化智联股份有限公司,L
470,002011.SZ,002011,盾安环境,浙江,工程机械,浙江盾安人工环境股份有限公司,L
471,002012.SZ,002012,凯恩股份,浙江,造纸,浙江凯恩特种材料股份有限公司,L
472,002013.SZ,002013,中航机电,湖北,航空,中航工业机电系统股份有限公司,L
473,002014.SZ,002014,永新股份,安徽,塑料,黄山永新股份有限公司,L
474,002015.SZ,002015,霞客环保,江苏,化纤,江苏霞客环保色纺股份有限公司,L
475,002016.SZ,002016,世荣兆业,广东,区域地产,广东世荣兆业股份有限公司,L
476,002017.SZ,002017,东信和平,广东,通信设备,东信和平科技股份有限公司,L
477,002018.SZ,002018,*ST华信,安徽,农药化肥,安徽华信国际控股股份有限公司,L
478,002019.SZ,002019,亿帆医药,浙江,化学制药,亿帆医药股份有限公司,L
479,002020.SZ,002020,京新药业,浙江,化学制药,浙江京新药业股份有限公司,L
480,002021.SZ,002021,*ST中捷,浙江,纺织机械,中捷资源投资股份有限公司,L
481,002022.SZ,002022,科华生物,上海,医疗保健,上海科华生物工程股份有限公司,L
482,002023.SZ,002023,海特高新,四川,航空,四川海特高新技术股份有限公司,L
483,002024.SZ,002024,苏宁易购,江苏,电器连锁,苏宁易购集团股份有限公司,L
484,002025.SZ,002025,航天电器,贵州,元器件,贵州航天电器股份有限公司,L
485,002026.SZ,002026,山东威达,山东,机械基件,山东威达机械股份有限公司,L
486,002027.SZ,002027,分众传媒,广东,影视音像,分众传媒信息技术股份有限公司,L
487,002028.SZ,002028,思源电气,上海,电气设备,思源电气股份有限公司,L
488,002029.SZ,002029,七匹狼,福建,服饰,福建七匹狼实业股份有限公司,L
